$ADVER,3080,2.3
$GPRMC,160143.000,A,3746.3313,N,12224.0043,W,3.82,200.97,010410,,,A*78
$GPRMC,160148.000,A,3746.3271,N,12224.0067,W,2.94,196.78,010410,,,A*7B
$GPRMC,160153.000,A,3746.3241,N,12224.0084,W,2.04,193.53,010410,,,A*7A
$GPRMC,160158.000,A,3746.3236,N,12224.0085,W,0.00,193.53,010410,,,A*76
$GPRMC,160203.000,A,3746.3236,N,12224.0085,W,0.00,193.53,010410,,,A*7B
$GPRMC,160208.000,A,3746.3236,N,12224.0085,W,0.00,193.53,010410,,,A*70
$GPRMC,160213.000,A,3746.3236,N,12224.0085,W,0.00,193.53,010410,,,A*7A
$GPRMC,160218.000,A,3746.3236,N,12224.0085,W,0.00,193.53,010410,,,A*71
$GPRMC,160223.000,A,3746.3236,N,12224.0085,W,0.00,193.53,010410,,,A*79
$GPRMC,160228.000,A,3746.3236,N,12224.0085,W,0.00,193.53,010410,,,A*72
$GPRMC,160233.000,A,3746.3236,N,12224.0085,W,0.00,193.53,010410,,,A*78
$GPRMC,160238.000,A,3746.3236,N,12224.0085,W,0.00,193.53,010410,,,A*73
$GPRMC,160243.000,A,3746.3236,N,12224.0085,W,0.00,193.53,010410,,,A*7F
$GPRMC,160248.000,A,3746.3236,N,12224.0085,W,0.00,193.53,010410,,,A*74
$GPRMC,160253.000,A,3746.3225,N,12224.0112,W,0.06,105.15,010410,,,D*7D
$GPRMC,160258.000,A,3746.3226,N,12224.0112,W,0.03,93.24,010410,,,D*4C
$GPRMC,160303.000,A,3746.3226,N,12224.0112,W,0.08,118.49,010410,,,D*71
$GPRMC,160308.000,A,3746.3226,N,12224.0112,W,0.10,130.53,010410,,,D*72
$GPRMC,160313.000,A,3746.3226,N,12224.0111,W,0.11,114.18,010410,,,D*73
$GPRMC,160318.000,A,3746.3226,N,12224.0110,W,0.10,119.35,010410,,,D*7A
$GPRMC,160323.000,A,3746.3226,N,12224.0110,W,0.09,128.15,010410,,,D*7A
$GPRMC,160328.000,A,3746.3226,N,12224.0110,W,0.15,142.03,010410,,,D*77
$GPRMC,160333.000,A,3746.3225,N,12224.0109,W,0.12,112.63,010410,,,D*72
$GPRMC,160338.000,A,3746.3226,N,12224.0108,W,0.11,121.38,010410,,,D*76
$GPRMC,160343.000,A,3746.3225,N,12224.0108,W,0.12,132.64,010410,,,D*71
$GPRMC,160348.000,A,3746.3225,N,12224.0108,W,0.10,105.20,010410,,,D*7C
$GPRMC,160353.000,A,3746.3221,N,12224.0109,W,0.98,178.11,010410,,,D*7B
$GPRMC,160358.000,A,3746.3194,N,12224.0117,W,2.91,188.37,010410,,,D*72
$GPRMC,160403.000,A,3746.3135,N,12224.0131,W,5.72,189.61,010410,,,D*7C
$GPRMC,160408.000,A,3746.3032,N,12224.0147,W,8.93,183.58,010410,,,D*72
$GPRMC,160413.000,A,3746.2882,N,12224.0146,W,12.61,175.13,010410,,,D*4B
$GPRMC,160418.000,A,3746.2683,N,12224.0099,W,16.29,163.12,010410,,,D*42
$GPRMC,160423.000,A,3746.2453,N,12223.9968,W,19.92,147.25,010410,,,D*41
$GPRMC,160428.000,A,3746.2217,N,12223.9722,W,23.11,135.03,010410,,,D*4F
$GPRMC,160433.000,A,3746.1964,N,12223.9410,W,26.08,134.59,010410,,,D*48
$GPRMC,160438.000,A,3746.1686,N,12223.9071,W,28.84,135.22,010410,,,D*44
$GPRMC,160443.000,A,3746.1389,N,12223.8704,W,29.12,134.86,010410,,,D*47
$GPRMC,160448.000,A,3746.1074,N,12223.8343,W,27.93,132.35,010410,,,D*43
$GPRMC,160453.000,A,3746.0834,N,12223.8019,W,25.95,131.10,010410,,,D*48
$GPRMC,160458.000,A,3746.0600,N,12223.7687,W,26.28,129.64,010410,,,E*4A
$GPRMC,160503.000,A,3746.0366,N,12223.7333,W,26.28,129.64,010410,,,E*4A
$GPRMC,160508.000,A,3746.0133,N,12223.6978,W,26.28,129.64,010410,,,E*47
$GPRMC,160518.000,A,3745.9577,N,12223.6420,W,26.13,141.31,010410,,,A*4A
